SubjectNum,TrialNum,Time,X,Z
401,20,254.4445,1.660973,-1.973822
401,20,254.6667,1.660066,-1.980274
401,20,254.8889,1.651738,-1.999217
401,20,255.1111,1.651494,-2.004092
401,20,255.3333,1.658435,-2.005943
401,20,255.5556,1.66981,-2.002886
401,20,255.7778,1.699546,-1.956006
401,20,256.0,1.644408,-1.845043
401,20,256.2222,1.604162,-1.837585
401,20,256.4445,1.589381,-1.755423
401,20,256.6667,1.577843,-1.667017
401,20,256.8889,1.567366,-1.595288
401,20,257.1111,1.547356,-1.485535
401,20,257.3333,1.525049,-1.338375
401,20,257.5556,1.458333,-1.196514
401,20,257.7778,1.314682,-1.105876
401,20,258.0,1.045271,-1.066513
401,20,258.2222,0.8339567,-1.051208
401,20,258.4445,0.6296463,-1.016971
401,20,258.6667,0.4233077,-0.9567707
401,20,258.8889,0.1895949,-0.9246479
401,20,259.1111,-0.03730592,-0.9585596
401,20,259.3333,-0.2591038,-1.100667
401,20,259.5556,-0.4492756,-1.141093
401,20,259.7778,-0.70171,-1.100779
401,20,260.0,-0.9943689,-1.017213
401,20,260.2222,-1.275771,-0.9627025
401,20,260.4445,-1.478175,-1.01008
401,20,260.6667,-1.694292,-1.066398
401,20,260.8889,-1.896456,-1.063204
401,20,261.1111,-2.060654,-0.984356
401,20,261.3333,-2.227691,-0.9040439
401,20,261.5556,-2.379761,-0.7853953
401,20,261.7778,-2.481353,-0.6884701
401,20,262.0,-2.585282,-0.6102952
401,20,262.2222,-2.743596,-0.4904795
401,20,262.4445,-2.865904,-0.3499878
401,20,262.6667,-2.891948,-0.2050916
401,20,262.8889,-2.868757,-0.04243198
401,20,263.1111,-2.780238,0.2004914
401,20,263.3333,-2.648436,0.4699667
401,20,263.5556,-2.53175,0.6875833
401,20,263.7778,-2.374187,0.8861178
401,20,264.0,-2.268222,1.086208
401,20,264.2222,-2.151339,1.350182
401,20,264.4445,-2.058536,1.535322
401,20,264.6667,-1.932424,1.687441
401,20,264.8889,-1.894973,1.817342
401,20,265.1111,-1.913426,2.000543
401,20,265.3333,-1.972665,2.208609
401,20,265.5556,-1.965846,2.390118
401,20,265.7778,-1.820545,2.506187
401,20,266.0,-1.735427,2.59564
401,20,266.2222,-1.580307,2.756221
401,20,266.4445,-1.424057,2.865383
401,20,266.6667,-1.321787,2.927889
401,20,266.8889,-1.195395,3.002662
401,20,267.1111,-0.9664948,3.128947
401,20,267.3333,-0.7289345,3.202869
401,20,267.5556,-0.4942394,3.196005
401,20,267.7778,-0.1951382,3.156763
401,20,268.0,0.09394076,3.124831
401,20,268.2222,0.3996185,3.132676
401,20,268.4445,0.7183197,3.178627
401,20,268.6667,0.969587,3.163661
401,14,287.9556,-2.868029,-0.05493062
401,14,288.1778,-2.882035,-0.05865687
401,14,288.4,-2.902566,-0.06739217
401,14,288.6222,-2.917792,-0.05875124
401,14,288.8445,-2.925455,-0.0606614
401,14,289.0667,-2.913954,-0.04132475
401,14,289.2889,-2.877171,0.001991458
401,14,289.5111,-2.85134,0.02900293
401,14,289.7333,-2.853734,0.08377473
401,14,289.9556,-2.870872,0.1853951
401,14,290.1778,-2.871102,0.284069
401,14,290.4,-2.834948,0.379182
401,14,290.6222,-2.74699,0.5076792
401,14,290.8445,-2.607069,0.6351068
401,14,291.0667,-2.501744,0.7226373
401,14,291.2889,-2.411906,0.8124116
401,14,291.5111,-2.299205,0.9262884
401,14,291.7333,-2.147077,1.066586
401,14,291.9556,-2.000896,1.122857
401,14,292.1778,-1.813573,1.122638
401,14,292.4,-1.57665,1.065698
401,14,292.6222,-1.334768,1.024
401,14,292.8445,-1.104534,1.026963
401,14,293.0667,-0.8270495,1.055876
401,14,293.2889,-0.5941738,1.020065
401,14,293.5111,-0.4343293,0.9623759
401,14,293.7333,-0.2258674,0.8916707
401,14,293.9556,-0.006405878,0.8526217
401,14,294.1778,0.2123564,0.8824209
401,14,294.4,0.3417537,0.8249318
401,14,294.6222,0.4482687,0.8499225
401,14,294.8445,0.5297027,0.866218
401,14,295.0667,0.5484822,0.8541245
401,14,295.2889,0.4395665,0.8036695
401,14,295.5111,0.1971755,0.7040311
401,7,316.2,-2.595205,-2.034881
401,7,316.4222,-2.591411,-2.038915
401,7,316.6444,-2.567483,-2.046287
401,7,316.8667,-2.548054,-2.046603
401,7,317.0889,-2.548762,-2.041347
401,7,317.3111,-2.556268,-2.036538
401,7,317.5334,-2.565886,-2.031049
401,7,317.7556,-2.571298,-2.026917
401,7,317.9778,-2.574306,-2.01162
401,7,318.2,-2.577796,-1.973929
401,7,318.4222,-2.574234,-1.943179
401,7,318.6444,-2.578152,-1.926845
401,7,318.8667,-2.596645,-1.916242
401,7,319.0889,-2.674712,-2.027828
401,7,319.3111,-2.593601,-2.142124
401,7,319.5334,-2.602736,-2.265113
401,7,319.7556,-2.576993,-2.382459
401,7,319.9778,-2.549556,-2.452129
401,7,320.2,-2.538312,-2.55213
401,7,320.4222,-2.552221,-2.676841
401,7,320.6444,-2.556898,-2.814047
401,7,320.8667,-2.500121,-2.911733
401,7,321.0889,-2.367386,-2.959964
401,7,321.3111,-2.198943,-2.98248
401,7,321.5334,-2.030346,-3.110158
401,7,321.7556,-1.866172,-3.214002
401,7,321.9778,-1.712743,-3.266608
401,7,322.2,-1.541165,-3.278722
401,7,322.4222,-1.345361,-3.230063
401,7,322.6444,-1.153038,-3.142802
401,7,322.8667,-0.9887514,-3.121042
401,7,323.0889,-0.8389475,-3.127398
401,7,323.3111,-0.7223291,-3.08907
401,7,323.5334,-0.7161101,-3.064299
401,7,323.7556,-0.6940699,-3.025342
401,7,323.9778,-0.6900584,-2.95577
401,7,324.2,-0.7542596,-2.809876
401,7,324.4222,-0.8457009,-2.651045
401,7,324.6444,-0.8843943,-2.520959
401,7,324.8667,-0.8872323,-2.362007
401,7,325.0889,-0.8371513,-2.139596
401,7,325.3111,-0.7629027,-1.890681
401,7,325.5334,-0.7305928,-1.685843
401,7,325.7556,-0.6905391,-1.447694
401,7,325.9778,-0.640558,-1.262182
401,7,326.2,-0.5942147,-1.132603
401,7,326.4222,-0.5317066,-1.050327
401,7,326.6444,-0.4156193,-1.006012
401,7,326.8667,-0.2511855,-0.9309856
401,7,327.0889,-0.1612444,-0.8310401
401,7,327.3111,-0.06028875,-0.6946733
401,7,327.5334,-0.04428725,-0.5178148
401,7,327.7556,-0.06479541,-0.3084485
401,7,327.9778,-0.01793918,-0.1384014
401,7,328.2,0.06041063,0.0373206
401,7,328.4222,0.09584108,0.2084195
401,7,328.6444,0.05289153,0.3540682
401,7,328.8667,-0.04756358,0.508033
401,7,329.0889,-0.2215289,0.6695781
401,7,329.3111,-0.3861609,0.7853174
401,7,329.5334,-0.5396414,0.901908
401,7,329.7556,-0.7258584,1.050964
401,7,329.9778,-0.903319,1.155442
401,7,330.2,-1.064975,1.202041
401,7,330.4222,-1.278198,1.26287
401,7,330.6444,-1.488236,1.333774
401,7,330.8667,-1.617702,1.398131
401,7,331.0889,-1.684601,1.493699
401,7,331.3111,-1.736506,1.666672
401,7,331.5334,-1.790255,1.830604
401,7,331.7556,-1.870698,1.98616
401,7,331.9778,-1.991313,2.16141
401,7,332.2,-2.044566,2.316016
401,7,332.4222,-1.975007,2.494816
401,7,332.6444,-1.843377,2.599519
401,7,332.8667,-1.685779,2.720448
401,7,333.0889,-1.499245,2.830562
401,7,333.3111,-1.367697,2.911189
401,7,333.5334,-1.181906,3.03025
401,7,333.7556,-0.9891883,3.148351
401,7,333.9778,-0.8062018,3.190351
401,7,334.2,-0.6205682,3.199717
401,7,334.4222,-0.3632588,3.180045
401,7,334.6444,-0.1351622,3.171563
401,7,334.8667,0.1080451,3.180304
401,7,335.0889,0.3826266,3.207584
401,7,335.3111,0.6278863,3.213353
401,7,335.5334,0.9154343,3.195645
401,7,335.7556,1.18401,3.157106
401,7,335.9778,1.402045,3.126675
401,7,336.2,1.609301,3.086416
401,7,336.4222,1.906895,3.088258
401,7,336.6444,2.159453,3.040931
401,7,336.8667,2.313774,2.938583
401,7,337.0889,2.409576,2.759615
401,7,337.3111,2.466592,2.55141
401,7,337.5334,2.553083,2.349918
401,7,337.7556,2.71283,2.12286
401,7,337.9778,2.800421,1.893593
401,7,338.2,2.801076,1.737827
401,23,358.6444,0.8140814,-3.225744
401,23,358.8667,0.8143847,-3.232365
401,23,359.0889,0.8256758,-3.239787
401,23,359.3111,0.8325002,-3.240553
401,23,359.5334,0.8351133,-3.235876
401,23,359.7556,0.8375542,-3.229107
401,23,359.9778,0.794794,-3.209528
401,23,360.2,0.7280036,-3.233853
401,23,360.4222,0.6314415,-3.25052
401,23,360.6444,0.4936821,-3.269858
401,23,360.8667,0.3477179,-3.297008
401,23,361.0889,0.2306132,-3.307971
401,23,361.3111,0.08397764,-3.286188
401,23,361.5334,-0.0979331,-3.206566
401,23,361.7556,-0.2391211,-3.130465
401,23,361.9778,-0.3883161,-3.069816
401,23,362.2,-0.5575855,-3.005501
401,23,362.4222,-0.7196285,-2.927809
401,23,362.6444,-0.795653,-2.838511
401,23,362.8667,-0.8431708,-2.709414
401,23,363.0889,-0.8366408,-2.513851
401,23,363.3111,-0.8084232,-2.314851
401,23,363.5334,-0.8117654,-2.158227
401,23,363.7556,-0.8360575,-1.973186
401,23,363.9778,-0.8638505,-1.72191
401,23,364.2,-0.8433281,-1.574761
401,23,364.4222,-0.7957445,-1.440493
401,23,364.6444,-0.6665553,-1.283411
401,23,364.8667,-0.499936,-1.112179
401,23,365.0889,-0.3890829,-0.9523524
401,23,365.3111,-0.3078333,-0.7743806
401,23,365.5334,-0.2589847,-0.5517361
401,23,365.7556,-0.2140554,-0.3430871
401,23,365.9778,-0.1726147,-0.1372606
401,23,366.2,-0.04520732,0.1624329
401,23,366.4222,0.02187686,0.403458
401,23,366.6444,0.01901422,0.6333759
401,23,366.8667,-0.02161112,0.8674159
401,23,367.0889,-0.05370263,1.119798
401,23,367.3111,-0.03846077,1.363189
401,23,367.5334,0.002077844,1.624818
401,23,367.7556,0.03642246,1.858004
401,23,367.9778,0.05683251,2.09176
401,23,368.2,0.06693511,2.393073
401,23,368.4222,0.1165864,2.608576
401,23,368.6444,0.197254,2.747678
401,23,368.8667,0.3077686,2.873541
401,23,369.0889,0.4524727,2.989478
401,23,369.3111,0.5664444,3.072284
401,23,369.5334,0.737246,3.174211
401,23,369.7556,0.9450759,3.261955
401,23,369.9778,1.111676,3.259695
401,21,389.5445,-1.830039,-3.229493
401,21,389.7667,-1.819646,-3.235833
401,21,389.9889,-1.816055,-3.24722
401,21,390.2111,-1.81448,-3.259603
401,21,390.4333,-1.822603,-3.257034
401,21,390.6556,-1.8304,-3.240434
401,21,390.8778,-1.817766,-3.251116
401,21,391.1,-1.811772,-3.250926
401,21,391.3222,-1.808642,-3.249094
401,21,391.5445,-1.838143,-3.240669
401,21,391.7667,-1.928595,-3.223017
401,21,391.9889,-2.073258,-3.209688
401,21,392.2111,-2.208558,-3.233531
401,21,392.4333,-2.33622,-3.156498
401,21,392.6556,-2.4118,-2.955079
401,21,392.8778,-2.488667,-2.805374
401,21,393.1,-2.557215,-2.674082
401,21,393.3222,-2.59377,-2.585593
401,21,393.5445,-2.647644,-2.422672
401,21,393.7667,-2.713614,-2.167441
401,21,393.9889,-2.762497,-1.880937
401,21,394.2111,-2.751624,-1.600062
401,21,394.4333,-2.705585,-1.266093
401,21,394.6556,-2.695946,-0.9246747
401,21,394.8778,-2.737002,-0.6420672
401,21,395.1,-2.786689,-0.3145719
401,21,395.3222,-2.74213,-0.07152785
401,21,395.5445,-2.651528,0.1929237
401,21,395.7667,-2.553212,0.4466919
401,21,395.9889,-2.483938,0.6859146
401,21,396.2111,-2.366187,0.9019325
401,21,396.4333,-2.250588,1.121911
401,21,396.6556,-2.118607,1.424558
401,21,396.8778,-2.033114,1.617002
401,21,397.1,-1.932983,1.798665
401,21,397.3222,-1.905313,1.972084
401,21,397.5445,-1.832533,2.213263
401,21,397.7667,-1.765307,2.427754
401,21,397.9889,-1.677471,2.598099
401,21,398.2111,-1.516671,2.736011
401,21,398.4333,-1.344859,2.851389
401,21,398.6556,-1.137087,2.994103
401,21,398.8778,-0.8687845,3.158251
401,21,399.1,-0.6220838,3.258239
401,21,399.3222,-0.3815597,3.259601
401,21,399.5445,-0.06994172,3.229518
401,21,399.7667,0.2271652,3.209467
401,21,399.9889,0.5162635,3.223034
401,21,400.2111,0.8609214,3.257874
401,21,400.4333,1.144015,3.219237
401,21,400.6556,1.491783,3.114808
401,21,400.8778,1.744828,2.981178
401,21,401.1,1.980788,2.94306
401,21,401.3222,2.206603,2.870323
401,21,401.5445,2.408986,2.791069
401,21,401.7667,2.528135,2.668746
401,21,401.9889,2.582973,2.499135
401,21,402.2111,2.597846,2.223515
401,21,402.4333,2.632666,2.021733
401,21,402.6556,2.726774,1.860428
401,21,402.8778,2.837214,1.688021
401,24,419.2889,0.8391588,-3.21673
401,24,419.5111,0.8357992,-3.215592
401,24,419.7333,0.8337476,-3.216573
401,24,419.9556,0.8334123,-3.215393
401,24,420.1778,0.831118,-3.195475
401,24,420.4,0.8120991,-3.148391
401,24,420.6222,0.7414538,-3.161588
401,24,420.8445,0.6767972,-3.200016
401,24,421.0667,0.5798071,-3.214074
401,24,421.2889,0.4869412,-3.235484
401,24,421.5111,0.390503,-3.221503
401,24,421.7333,0.2546618,-3.171632
401,24,421.9556,0.07215974,-3.084733
401,24,422.1778,-0.1109055,-2.989566
401,24,422.4,-0.2764139,-2.909243
401,24,422.6222,-0.4897424,-2.807102
401,24,422.8445,-0.6836137,-2.673621
401,24,423.0667,-0.7840531,-2.515641
401,24,423.2889,-0.8149904,-2.30935
401,24,423.5111,-0.7882955,-2.062257
401,24,423.7333,-0.7704916,-1.899382
401,24,423.9556,-0.7502764,-1.654909
401,24,424.1778,-0.7128907,-1.363229
401,24,424.4,-0.6175159,-1.183562
401,24,424.6222,-0.4645957,-1.005011
401,24,424.8445,-0.2638698,-0.8106596
401,24,425.0667,-0.1218688,-0.5671193
401,24,425.2889,-0.05562076,-0.2916326
401,24,425.5111,-0.02904201,0.01784907
401,24,425.7333,0.02413442,0.2740586
401,24,425.9556,0.07992578,0.5225841
401,24,426.1778,0.1423499,0.8017368
401,24,426.4,0.1272049,1.063426
401,24,426.6222,0.07140222,1.35467
401,24,426.8445,0.01650497,1.628722
401,24,427.0667,0.02173203,1.858979
401,24,427.2889,0.05698951,2.158643
401,24,427.5111,0.1161236,2.39457
401,24,427.7333,0.1709059,2.562413
401,24,427.9556,0.23055,2.734637
401,24,428.1778,0.3169886,2.933745
401,24,428.4,0.4210214,3.052011
401,24,428.6222,0.5879761,3.125257
401,24,428.8445,0.870598,3.168743
401,24,429.0667,1.140813,3.146189
401,24,429.2889,1.419205,3.103876
401,24,429.5111,1.745461,3.123282
401,24,429.7333,1.995981,3.040671
401,24,429.9556,2.17053,2.907902
401,24,430.1778,2.341893,2.705583
401,24,430.4,2.467813,2.546669
401,24,430.6222,2.614021,2.38355
401,24,430.8445,2.783206,2.20614
401,24,431.0667,2.836962,2.037922
401,24,431.2889,2.821175,1.824383
401,18,454.2444,1.744132,-1.237048
401,18,454.4667,1.744712,-1.24135
401,18,454.6889,1.743752,-1.245822
401,18,454.9111,1.743829,-1.244043
401,18,455.1333,1.741896,-1.238891
401,18,455.3556,1.735172,-1.229167
401,18,455.5778,1.708833,-1.224909
401,18,455.8,1.681916,-1.242675
401,18,456.0222,1.687481,-1.225825
401,18,456.2444,1.631341,-1.189049
401,18,456.4667,1.514584,-1.161496
401,18,456.6889,1.385613,-1.151476
401,18,456.9111,1.252481,-1.138083
401,18,457.1333,1.067218,-1.088089
401,18,457.3556,0.852297,-0.9938759
401,18,457.5778,0.6484046,-0.9563945
401,18,457.8,0.3855782,-0.9590775
401,18,458.0222,0.1090879,-0.991648
401,18,458.2444,-0.1165857,-0.9750006
401,18,458.4667,-0.3527307,-0.9381982
401,18,458.6889,-0.6232733,-0.8746637
401,18,458.9111,-0.8752156,-0.8660036
401,18,459.1333,-1.152287,-0.9024182
401,18,459.3556,-1.425415,-0.9777812
401,18,459.5778,-1.641184,-0.9903923
401,18,459.8,-1.907215,-0.9086666
401,18,460.0222,-2.092216,-0.8041553
401,18,460.2444,-2.250307,-0.7600622
401,18,460.4667,-2.417056,-0.7118095
401,18,460.6889,-2.599247,-0.6470207
401,18,460.9111,-2.692259,-0.5830488
401,10,478.8445,1.818723,1.270073
401,10,479.0667,1.820062,1.270932
401,10,479.2889,1.820372,1.269765
401,10,479.5111,1.820981,1.265039
401,10,479.7333,1.823436,1.258874
401,10,479.9556,1.815249,1.25073
401,10,480.1778,1.731021,1.236067
401,10,480.4,1.70947,1.208897
401,10,480.6222,1.641828,1.178526
401,10,480.8445,1.498282,1.173997
401,10,481.0667,1.315479,1.159854
401,10,481.2889,1.158715,1.147622
401,10,481.5111,0.9976425,1.092753
401,10,481.7333,0.7947829,1.054399
401,10,481.9556,0.6338488,1.065635
401,10,482.1778,0.4644346,1.117959
401,10,482.4,0.3270194,1.243414
401,10,482.6222,0.1934714,1.439795
401,10,482.8445,0.1304085,1.571429
401,10,483.0667,0.08318359,1.706396
401,10,483.2889,0.01212914,1.915555
401,10,483.5111,-0.02734387,2.147788
401,10,483.7333,0.0376431,2.348528
401,10,483.9556,0.1319554,2.557185
401,10,484.1778,0.2185667,2.782075
401,10,484.4,0.2268162,2.907255
401,10,484.6222,0.1328588,3.039891
401,10,484.8445,-0.1712645,3.002711
401,10,485.0667,-0.2894857,2.990356
401,10,485.2889,-0.4988031,3.000884
401,10,485.5111,-0.6890029,3.056316
401,10,485.7333,-0.8764907,3.113002
401,10,485.9556,-1.094216,3.178914
401,10,486.1778,-1.328546,3.206108
401,10,486.4,-1.493269,3.101371
401,10,486.6222,-1.612291,2.967798
401,10,486.8445,-1.683349,2.866708
401,10,487.0667,-1.731779,2.761161
401,10,487.2889,-1.830891,2.618828
401,10,487.5111,-1.947431,2.431279
401,10,487.7333,-1.995668,2.234742
401,10,487.9556,-1.999692,2.000332
401,10,488.1778,-2.004498,1.748076
401,10,488.4,-2.06374,1.544428
401,10,488.6222,-2.176309,1.370487
401,10,488.8445,-2.34259,1.185105
401,10,489.0667,-2.45434,1.038934
401,10,489.2889,-2.547934,0.8566317
401,10,489.5111,-2.625819,0.6287656
401,10,489.7333,-2.700804,0.3993294
401,10,489.9556,-2.798993,0.174565
401,10,490.1778,-2.915426,-0.08124506
401,10,490.4,-2.985506,-0.3655674
401,10,490.6222,-2.93322,-0.6329273
401,10,490.8445,-2.839695,-0.9291915
401,10,491.0667,-2.810084,-1.136233
401,10,491.2889,-2.802015,-1.345392
401,1,508.2778,-2.450893,3.153637
401,1,508.5,-2.443122,3.160467
401,1,508.7222,-2.437728,3.150892
401,1,508.9445,-2.42196,3.103363
401,1,509.1667,-2.396976,3.096976
401,1,509.3889,-2.403271,3.110758
401,1,509.6111,-2.397319,3.119438
401,1,509.8333,-2.366406,3.12229
401,1,510.0556,-2.301764,3.11955
401,1,510.2778,-2.220186,3.104918
401,1,510.5,-2.154726,3.04848
401,1,510.7222,-2.089671,2.909523
401,1,510.9445,-2.06179,2.738369
401,1,511.1667,-2.038581,2.633829
401,1,511.3889,-2.013191,2.613486
401,1,511.6111,-1.985043,2.629111
401,1,511.8333,-1.966651,2.637813
401,1,512.0555,-1.954536,2.640626
401,1,512.2778,-1.944168,2.638855
401,1,512.5,-1.942505,2.623127
401,1,512.7222,-1.976587,2.545438
401,1,512.9445,-2.009759,2.445911
401,1,513.1667,-2.00328,2.335717
401,1,513.3889,-1.964699,2.199862
401,1,513.6111,-1.883094,2.041815
401,1,513.8334,-1.80165,1.898596
401,1,514.0555,-1.757353,1.729133
401,1,514.2778,-1.718443,1.521499
401,1,514.5,-1.646229,1.353324
401,1,514.7222,-1.493437,1.221768
401,1,514.9445,-1.273703,1.134376
401,1,515.1667,-1.068483,1.05934
401,1,515.3889,-0.8888353,0.9742085
401,1,515.6111,-0.7087699,0.8772017
401,1,515.8334,-0.5159272,0.7639339
401,1,516.0555,-0.3582153,0.6970986
401,1,516.2778,-0.1880517,0.6203398
401,1,516.5,-0.05036224,0.5266135
401,1,516.7222,0.006125152,0.4196385
401,1,516.9445,0.00230238,0.2084421
401,1,517.1667,-0.07707261,-0.03319987
401,1,517.3889,-0.1434932,-0.2071663
401,1,517.6111,-0.1734882,-0.3840732
401,1,517.8334,-0.2176398,-0.6203012
401,1,518.0555,-0.2881377,-0.8048851
401,1,518.2778,-0.3655695,-0.9562196
401,1,518.5,-0.4819308,-1.11884
401,1,518.7222,-0.6602203,-1.251494
401,1,518.9445,-0.810017,-1.423886
401,1,519.1667,-0.8572565,-1.620457
401,1,519.3889,-0.8604468,-1.869295
401,1,519.6111,-0.8507318,-2.050238
401,1,519.8334,-0.8348672,-2.22845
401,1,520.0555,-0.8310027,-2.429209
401,1,520.2778,-0.8369579,-2.638491
401,1,520.5,-0.802209,-2.774872
401,1,520.7222,-0.7103124,-2.847654
401,1,520.9445,-0.5191649,-2.920686
401,1,521.1667,-0.2901856,-2.9584
401,1,521.3889,-0.09265196,-2.992435
401,1,521.6111,0.1057718,-3.066876
401,1,521.8334,0.3865223,-3.19302
401,1,522.0555,0.6476306,-3.214977
401,1,522.2778,0.8970528,-3.119437
401,1,522.5,1.165202,-2.987085
401,1,522.7222,1.377111,-2.864808
401,1,522.9445,1.655714,-2.73179
401,1,523.1667,1.840387,-2.635498
401,15,537.8556,0.1199543,0.03300111
401,15,538.0778,0.123401,0.02945837
401,15,538.3,0.1347891,0.02695162
401,15,538.5222,0.1415575,0.02606813
401,15,538.7444,0.1362296,0.02616642
401,15,538.9667,0.122726,0.02594647
401,15,539.1889,0.1136086,-0.01688202
401,15,539.4111,0.1340007,-0.05321751
401,15,539.6334,0.1198543,-0.06868865
401,15,539.8556,0.1323983,-0.1329023
401,15,540.0778,0.147465,-0.2028641
401,15,540.3,0.1360916,-0.2739784
401,15,540.5222,0.1008122,-0.3700583
401,15,540.7444,0.02631331,-0.4746578
401,15,540.9667,-0.04859507,-0.5601177
401,15,541.1889,-0.09122276,-0.6169024
401,15,541.4111,-0.1108427,-0.6391318
401,15,541.6334,-0.04171298,-0.636897
401,15,541.8556,0.004772063,-0.6421116
401,15,542.0778,0.02156509,-0.5755299
401,15,542.3,0.04630188,-0.4111249
401,15,542.5222,0.08584756,-0.2503392
401,15,542.7444,0.09160701,-0.09646914
401,15,542.9667,0.05870473,0.1208827
401,15,543.1889,0.04019312,0.3680804
401,15,543.4111,0.08457072,0.5404989
401,15,543.6334,0.1663923,0.674288
401,15,543.8556,0.3320292,0.7871286
401,15,544.0778,0.5127205,0.8480486
401,15,544.3,0.6727505,0.9127256
401,15,544.5222,0.8771176,0.9865813
401,15,544.7444,1.116388,1.067559
401,15,544.9667,1.323706,1.072159
401,15,545.1889,1.559724,1.029866
401,15,545.4111,1.830729,0.9990252
401,15,545.6334,2.006493,1.064431
401,15,545.8556,2.192115,1.185456
401,15,546.0778,2.330231,1.3375
401,15,546.3,2.444366,1.456622
401,15,546.5222,2.601306,1.602314
401,15,546.7444,2.765992,1.777573
401,15,546.9667,2.813676,1.968583
401,15,547.1889,2.763094,2.192745
401,15,547.4111,2.612668,2.439338
401,15,547.6334,2.508729,2.595151
401,15,547.8556,2.395144,2.773676
401,15,548.0778,2.271631,2.959119
401,15,548.3,2.130282,3.055868
401,15,548.5222,1.916896,3.148475
401,15,548.7444,1.634562,3.226246
401,15,548.9667,1.389155,3.279503
401,15,549.1889,1.107601,3.343108
401,15,549.4111,0.7746252,3.424428
401,15,549.6334,0.5151832,3.43097
401,15,549.8556,0.2224693,3.391735
401,15,550.0778,-0.0294555,3.348063
401,15,550.3,-0.2726635,3.334495
401,15,550.5222,-0.4348156,3.296285
401,15,550.7444,-0.5748162,3.323953
401,15,550.9667,-0.7542564,3.333014
401,15,551.1889,-0.9624825,3.367694
401,15,551.4111,-1.167503,3.359824
401,15,551.6334,-1.363421,3.297175
401,15,551.8556,-1.561831,3.200112
401,15,552.0778,-1.722085,3.163937
401,15,552.3,-1.839182,3.089833
401,15,552.5222,-1.924605,3.030227
401,15,552.7444,-2.010388,2.996581
401,15,552.9667,-2.067013,2.959882
401,15,553.1889,-2.107559,2.909637
401,15,553.4111,-2.126186,2.808428
401,15,553.6334,-2.065369,2.597161
401,15,553.8556,-1.970381,2.334678
401,15,554.0778,-1.917613,2.157371
401,15,554.3,-1.964017,1.968454
401,15,554.5222,-2.020304,1.716011
401,15,554.7444,-2.079588,1.487675
401,15,554.9667,-2.128717,1.268832
401,15,555.1889,-2.184381,1.049647
401,15,555.4111,-2.272356,0.8740919
401,15,555.6334,-2.436878,0.6968704
401,15,555.8556,-2.598446,0.5626621
401,15,556.0778,-2.711158,0.4114774
401,15,556.3,-2.764689,0.2403589
401,15,556.5222,-2.792909,-0.03222465
401,15,556.7444,-2.822736,-0.2555925
401,15,556.9667,-2.864886,-0.4678234
401,15,557.1889,-2.922988,-0.6976341
401,15,557.4111,-2.970979,-0.9116656
401,15,557.6334,-2.976771,-1.123805
401,15,557.8556,-2.944161,-1.32313
401,15,558.0778,-2.88841,-1.532891
401,15,558.3,-2.883555,-1.676844
401,15,558.5222,-2.875544,-1.854923
401,15,558.7444,-2.883769,-2.05688
401,15,558.9667,-2.90951,-2.266079
401,15,559.1889,-2.889224,-2.428845
401,15,559.4111,-2.807278,-2.574564
401,15,559.6334,-2.629552,-2.739503
401,15,559.8556,-2.488623,-2.84401
401,15,560.0778,-2.390856,-2.901054
401,15,560.3,-2.284571,-2.964375
401,15,560.5222,-2.177338,-3.04938
401,4,581.0778,1.779379,3.264165
401,4,581.3,1.780391,3.261997
401,4,581.5222,1.78101,3.261205
401,4,581.7444,1.786276,3.259571
401,4,581.9667,1.786822,3.257539
401,4,582.1889,1.784933,3.244416
401,4,582.4111,1.785786,3.230009
401,4,582.6334,1.792668,3.221738
401,4,582.8556,1.830493,3.20968
401,4,583.0778,1.901806,3.202004
401,4,583.3,1.96876,3.197983
401,4,583.5222,2.029966,3.223011
401,4,583.7444,2.090928,3.230716
401,4,583.9667,2.158901,3.17453
401,4,584.1889,2.245495,3.066813
401,4,584.4111,2.339487,2.925395
401,4,584.6334,2.414082,2.825665
401,4,584.8556,2.488508,2.738103
401,4,585.0778,2.597099,2.609318
401,4,585.3,2.696298,2.475666
401,4,585.5222,2.725249,2.326367
401,4,585.7444,2.688549,2.131664
401,4,585.9667,2.627647,1.89761
401,4,586.1889,2.608196,1.642581
401,4,586.4111,2.628314,1.367645
401,4,586.6334,2.673451,1.061541
401,4,586.8556,2.664977,0.8161151
401,4,587.0778,2.629313,0.5091839
401,4,587.3,2.584088,0.217694
401,4,587.5222,2.584727,-0.06411573
401,4,587.7444,2.592883,-0.3681248
401,4,587.9667,2.543612,-0.5853926
401,4,588.1889,2.405916,-0.7286311
401,4,588.4111,2.238755,-0.8076453
401,4,588.6334,2.099133,-0.9169674
401,4,588.8556,2.015806,-1.008187
401,6,606.4556,-2.110837,2.036558
401,6,606.6778,-2.102043,2.02632
401,6,606.9,-2.095645,2.022772
401,6,607.1223,-2.091144,2.026284
401,6,607.3445,-2.086216,2.027475
401,6,607.5667,-2.066091,2.017193
401,6,607.7889,-2.048602,1.976059
401,6,608.0111,-2.072947,1.89726
401,6,608.2333,-2.119977,1.769527
401,6,608.4556,-2.201651,1.58486
401,6,608.6778,-2.240995,1.47114
401,6,608.9,-2.272445,1.326953
401,6,609.1223,-2.30459,1.111064
401,6,609.3445,-2.347242,0.9246594
401,6,609.5667,-2.432984,0.7269665
401,6,609.7889,-2.553873,0.4933178
401,6,610.0111,-2.65217,0.2556601
