Subject,Age,Gender,AllowedTime,Order,Center,Top,Target,TargetAngle,EstimateAngle,AngularError,DSP_Trial,targetAngle
631,21,female,60,11,You,plant,piano,56.0,92.0,36.0,dsp1_10,56.034209
632,18,female,60,20,You,plant,piano,56.0,211.0,155.0,dsp1_10,56.034209
633,19,female,60,12,You,plant,piano,56.0,114.0,58.0,dsp1_10,56.034209
634,18,female,60,1,You,plant,piano,56.0,245.0,171.0,dsp1_10,56.034209
635,18,male,60,20,You,plant,piano,56.0,152.0,96.0,dsp1_10,56.034209
636,19,female,60,7,You,plant,piano,56.0,75.0,19.0,dsp1_10,56.034209
637,18,male,60,24,You,plant,piano,56.0,151.0,95.0,dsp1_10,56.034209
638,20,female,60,13,You,plant,piano,56.0,329.0,87.0,dsp1_10,56.034209
639,18,female,60,8,You,plant,piano,56.0,140.0,84.0,dsp1_10,56.034209
641,18,male,60,14,You,plant,piano,56.0,107.0,51.0,dsp1_10,56.034209
642,19,female,60,12,You,plant,piano,56.0,68.0,12.0,dsp1_10,56.034209
643,18,female,60,4,You,plant,piano,56.0,65.0,9.0,dsp1_10,56.034209
645,18,male,60,9,You,plant,piano,56.0,98.0,42.0,dsp1_10,56.034209
646,18,male,60,3,You,plant,piano,56.0,74.0,18.0,dsp1_10,56.034209
647,19,female,60,14,You,plant,piano,56.0,58.0,2.0,dsp1_10,56.034209
648,18,female,60,11,You,plant,piano,56.0,80.0,24.0,dsp1_10,56.034209
649,20,female,60,15,You,plant,piano,56.0,188.0,132.0,dsp1_10,56.034209
650,19,female,60,1,You,plant,piano,56.0,16.0,40.0,dsp1_10,56.034209
651,19,female,60,7,You,plant,piano,56.0,90.0,34.0,dsp1_10,56.034209
653,20,female,60,11,You,plant,piano,56.0,229.0,173.0,dsp1_10,56.034209
656,18,female,60,26,You,plant,piano,56.0,77.0,21.0,dsp1_10,56.034209
657,19,female,60,10,You,plant,piano,56.0,88.0,32.0,dsp1_10,56.034209
658,19,female,60,3,You,plant,piano,56.0,146.0,90.0,dsp1_10,56.034209
660,19,male,60,19,You,plant,piano,56.0,42.0,14.0,dsp1_10,56.034209
662,18,female,60,20,You,plant,piano,56.0,80.0,24.0,dsp1_10,56.034209
663,18,female,60,17,You,plant,piano,56.0,159.0,103.0,dsp1_10,56.034209
664,18,female,60,14,You,plant,piano,56.0,52.0,4.0,dsp1_10,56.034209
665,18,female,60,25,You,plant,piano,56.0,96.0,40.0,dsp1_10,56.034209
666,18,male,60,21,You,plant,piano,56.0,66.0,10.0,dsp1_10,56.034209
667,19,male,60,15,You,plant,piano,56.0,56.0,0.0,dsp1_10,56.034209
668,19,male,60,27,You,plant,piano,56.0,155.0,99.0,dsp1_10,56.034209
669,18,male,60,12,You,plant,piano,56.0,114.0,58.0,dsp1_10,56.034209
670,19,male,60,27,You,plant,piano,56.0,39.0,17.0,dsp1_10,56.034209
640,18,female,60,8,You,plant,piano,56.0,302.0,114.0,dsp1_10,56.034209
604,20,male,60,22,You,picnictable,chair,67.0,69.0,2.0,new_4,67.05856127
605,18,male,60,24,You,picnictable,chair,67.0,51.0,16.0,new_4,67.05856127
606,20,male,60,4,You,picnictable,chair,67.0,164.0,97.0,new_4,67.05856127
607,20,female,60,23,You,picnictable,chair,67.0,140.0,73.0,new_4,67.05856127
608,21,male,60,23,You,picnictable,chair,67.0,141.0,74.0,new_4,67.05856127
609,18,male,60,6,You,picnictable,chair,67.0,49.0,18.0,new_4,67.05856127
610,19,male,60,12,You,picnictable,chair,67.0,137.0,70.0,new_4,67.05856127
611,19,male,60,24,You,picnictable,chair,67.0,59.0,8.0,new_4,67.05856127
612,18,male,60,15,You,picnictable,chair,67.0,322.0,105.0,new_4,67.05856127
613,18,male,60,21,You,picnictable,chair,67.0,217.0,150.0,new_4,67.05856127
614,19,male,60,23,You,picnictable,chair,67.0,87.0,20.0,new_4,67.05856127
615,20,male,60,7,You,picnictable,chair,67.0,180.0,113.0,new_4,67.05856127
616,19,male,60,13,You,picnictable,chair,67.0,231.0,164.0,new_4,67.05856127
617,19,male,60,18,You,picnictable,chair,67.0,154.0,87.0,new_4,67.05856127
618,19,male,60,5,You,picnictable,chair,67.0,259.0,168.0,new_4,67.05856127
619,20,male,60,26,You,picnictable,chair,67.0,88.0,21.0,new_4,67.05856127
620,18,male,60,11,You,picnictable,chair,67.0,149.0,82.0,new_4,67.05856127
621,25,female,60,21,You,picnictable,chair,67.0,336.0,91.0,new_4,67.05856127
622,18,male,60,16,You,picnictable,chair,67.0,67.0,0.0,new_4,67.05856127
623,19,female,60,11,You,picnictable,chair,67.0,336.0,91.0,new_4,67.05856127
624,18,female,60,23,You,picnictable,chair,67.0,154.0,87.0,new_4,67.05856127
625,20,female,60,21,You,picnictable,chair,67.0,324.0,103.0,new_4,67.05856127
626,18,male,60,11,You,picnictable,chair,67.0,122.0,55.0,new_4,67.05856127
627,19,male,60,13,You,picnictable,chair,67.0,216.0,149.0,new_4,67.05856127
628,18,female,60,10,You,picnictable,chair,67.0,47.0,20.0,new_4,67.05856127
629,20,male,60,11,You,picnictable,chair,67.0,82.0,15.0,new_4,67.05856127
630,19,female,60,14,You,picnictable,chair,67.0,234.0,167.0,new_4,67.05856127
631,21,female,60,5,You,picnictable,chair,67.0,340.0,87.0,new_4,67.05856127
632,18,female,60,7,You,picnictable,chair,67.0,236.0,169.0,new_4,67.05856127
633,19,female,60,27,You,picnictable,chair,67.0,253.0,174.0,new_4,67.05856127
634,18,female,60,3,You,picnictable,chair,67.0,268.0,159.0,new_4,67.05856127
635,18,male,60,3,You,picnictable,chair,67.0,52.0,15.0,new_4,67.05856127
636,19,female,60,18,You,picnictable,chair,67.0,246.0,179.0,new_4,67.05856127
637,18,male,60,4,You,picnictable,chair,67.0,237.0,170.0,new_4,67.05856127
638,20,female,60,5,You,picnictable,chair,67.0,249.0,178.0,new_4,67.05856127
639,18,female,60,24,You,picnictable,chair,67.0,256.0,171.0,new_4,67.05856127
641,18,male,60,12,You,picnictable,chair,67.0,122.0,55.0,new_4,67.05856127
642,19,female,60,3,You,picnictable,chair,67.0,159.0,92.0,new_4,67.05856127
643,18,female,60,2,You,picnictable,chair,67.0,144.0,77.0,new_4,67.05856127
645,18,male,60,14,You,picnictable,chair,67.0,139.0,72.0,new_4,67.05856127
646,18,male,60,6,You,picnictable,chair,67.0,33.0,34.0,new_4,67.05856127
647,19,female,60,21,You,picnictable,chair,67.0,357.0,70.0,new_4,67.05856127
648,18,female,60,8,You,picnictable,chair,67.0,57.0,10.0,new_4,67.05856127
649,20,female,60,26,You,picnictable,chair,67.0,251.0,176.0,new_4,67.05856127
650,19,female,60,4,You,picnictable,chair,67.0,186.0,119.0,new_4,67.05856127
651,19,female,60,15,You,picnictable,chair,67.0,163.0,96.0,new_4,67.05856127
653,20,female,60,5,You,picnictable,chair,67.0,228.0,161.0,new_4,67.05856127
656,18,female,60,10,You,picnictable,chair,67.0,53.0,14.0,new_4,67.05856127
657,19,female,60,2,You,picnictable,chair,67.0,265.0,162.0,new_4,67.05856127
658,19,female,60,23,You,picnictable,chair,67.0,4.0,63.0,new_4,67.05856127
660,19,male,60,13,You,picnictable,chair,67.0,147.0,80.0,new_4,67.05856127
662,18,female,60,16,You,picnictable,chair,67.0,267.0,160.0,new_4,67.05856127
663,18,female,60,1,You,picnictable,chair,67.0,132.0,65.0,new_4,67.05856127
664,18,female,60,20,You,picnictable,chair,67.0,328.0,99.0,new_4,67.05856127
665,18,female,60,20,You,picnictable,chair,67.0,191.0,124.0,new_4,67.05856127
666,18,male,60,23,You,picnictable,chair,67.0,54.0,13.0,new_4,67.05856127
667,19,male,60,26,You,picnictable,chair,67.0,232.0,165.0,new_4,67.05856127
668,19,male,60,8,You,picnictable,chair,67.0,122.0,55.0,new_4,67.05856127
669,18,male,60,10,You,picnictable,chair,67.0,253.0,174.0,new_4,67.05856127
670,19,male,60,19,You,picnictable,chair,67.0,321.0,106.0,new_4,67.05856127
640,18,female,60,14,You,picnictable,chair,67.0,172.0,105.0,new_4,67.05856127
604,20,male,60,23,You,wheelbarrow,mailbox,46.0,299.0,107.0,dsp1_21,307.9520431
605,18,male,60,8,You,wheelbarrow,mailbox,46.0,299.0,107.0,dsp1_21,307.9520431
606,20,male,60,7,You,wheelbarrow,mailbox,46.0,24.0,22.0,dsp1_21,307.9520431
607,20,female,60,12,You,wheelbarrow,mailbox,46.0,274.0,132.0,dsp1_21,307.9520431
608,21,male,60,15,You,wheelbarrow,mailbox,46.0,314.0,92.0,dsp1_21,307.9520431
609,18,male,60,22,You,wheelbarrow,mailbox,46.0,270.0,136.0,dsp1_21,307.9520431
610,19,male,60,11,You,wheelbarrow,mailbox,46.0,212.0,166.0,dsp1_21,307.9520431
611,19,male,60,19,You,wheelbarrow,mailbox,46.0,313.0,93.0,dsp1_21,307.9520431
612,18,male,60,25,You,wheelbarrow,mailbox,46.0,246.0,160.0,dsp1_21,307.9520431
613,18,male,60,20,You,wheelbarrow,mailbox,46.0,298.0,108.0,dsp1_21,307.9520431
614,19,male,60,21,You,wheelbarrow,mailbox,46.0,322.0,84.0,dsp1_21,307.9520431
615,20,male,60,21,You,wheelbarrow,mailbox,46.0,341.0,65.0,dsp1_21,307.9520431
616,19,male,60,23,You,wheelbarrow,mailbox,46.0,215.0,169.0,dsp1_21,307.9520431
617,19,male,60,25,You,wheelbarrow,mailbox,46.0,144.0,98.0,dsp1_21,307.9520431
618,19,male,60,26,You,wheelbarrow,mailbox,46.0,198.0,152.0,dsp1_21,307.9520431
619,20,male,60,13,You,wheelbarrow,mailbox,46.0,308.0,98.0,dsp1_21,307.9520431
620,18,male,60,24,You,wheelbarrow,mailbox,46.0,301.0,105.0,dsp1_21,307.9520431
621,25,female,60,7,You,wheelbarrow,mailbox,46.0,307.0,99.0,dsp1_21,307.9520431
622,18,male,60,25,You,wheelbarrow,mailbox,46.0,222.0,176.0,dsp1_21,307.9520431
623,19,female,60,5,You,wheelbarrow,mailbox,46.0,330.0,76.0,dsp1_21,307.9520431
624,18,female,60,26,You,wheelbarrow,mailbox,46.0,23.0,23.0,dsp1_21,307.9520431
625,20,female,60,8,You,wheelbarrow,mailbox,46.0,131.0,85.0,dsp1_21,307.9520431
626,18,male,60,14,You,wheelbarrow,mailbox,46.0,31.0,15.0,dsp1_21,307.9520431
627,19,male,60,11,You,wheelbarrow,mailbox,46.0,56.0,10.0,dsp1_21,307.9520431
628,18,female,60,25,You,wheelbarrow,mailbox,46.0,276.0,130.0,dsp1_21,307.9520431
629,20,male,60,15,You,wheelbarrow,mailbox,46.0,290.0,116.0,dsp1_21,307.9520431
630,19,female,60,7,You,wheelbarrow,mailbox,46.0,126.0,80.0,dsp1_21,307.9520431
631,21,female,60,21,You,wheelbarrow,mailbox,46.0,348.0,58.0,dsp1_21,307.9520431
632,18,female,60,14,You,wheelbarrow,mailbox,46.0,148.0,102.0,dsp1_21,307.9520431
633,19,female,60,5,You,wheelbarrow,mailbox,46.0,342.0,64.0,dsp1_21,307.9520431
634,18,female,60,5,You,wheelbarrow,mailbox,46.0,269.0,137.0,dsp1_21,307.9520431
635,18,male,60,17,You,wheelbarrow,mailbox,46.0,54.0,8.0,dsp1_21,307.9520431
636,19,female,60,26,You,wheelbarrow,mailbox,46.0,196.0,150.0,dsp1_21,307.9520431
637,18,male,60,26,You,wheelbarrow,mailbox,46.0,291.0,115.0,dsp1_21,307.9520431
638,20,female,60,20,You,wheelbarrow,mailbox,46.0,162.0,116.0,dsp1_21,307.9520431
639,18,female,60,25,You,wheelbarrow,mailbox,46.0,74.0,28.0,dsp1_21,307.9520431
641,18,male,60,8,You,wheelbarrow,mailbox,46.0,291.0,115.0,dsp1_21,307.9520431
642,19,female,60,27,You,wheelbarrow,mailbox,46.0,74.0,28.0,dsp1_21,307.9520431
643,18,female,60,12,You,wheelbarrow,mailbox,46.0,99.0,53.0,dsp1_21,307.9520431
645,18,male,60,24,You,wheelbarrow,mailbox,46.0,297.0,109.0,dsp1_21,307.9520431
646,18,male,60,9,You,wheelbarrow,mailbox,46.0,316.0,90.0,dsp1_21,307.9520431
647,19,female,60,9,You,wheelbarrow,mailbox,46.0,40.0,6.0,dsp1_21,307.9520431
648,18,female,60,4,You,wheelbarrow,mailbox,46.0,316.0,90.0,dsp1_21,307.9520431
649,20,female,60,2,You,wheelbarrow,mailbox,46.0,159.0,113.0,dsp1_21,307.9520431
650,19,female,60,2,You,wheelbarrow,mailbox,46.0,234.0,172.0,dsp1_21,307.9520431
651,19,female,60,24,You,wheelbarrow,mailbox,46.0,220.0,174.0,dsp1_21,307.9520431
653,20,female,60,16,You,wheelbarrow,mailbox,46.0,240.0,166.0,dsp1_21,307.9520431
656,18,female,60,22,You,wheelbarrow,mailbox,46.0,351.0,55.0,dsp1_21,307.9520431
657,19,female,60,11,You,wheelbarrow,mailbox,46.0,272.0,134.0,dsp1_21,307.9520431
658,19,female,60,10,You,wheelbarrow,mailbox,46.0,303.0,103.0,dsp1_21,307.9520431
660,19,male,60,20,You,wheelbarrow,mailbox,46.0,320.0,86.0,dsp1_21,307.9520431
662,18,female,60,23,You,wheelbarrow,mailbox,46.0,85.0,39.0,dsp1_21,307.9520431
663,18,female,60,2,You,wheelbarrow,mailbox,46.0,239.0,167.0,dsp1_21,307.9520431
664,18,female,60,12,You,wheelbarrow,mailbox,46.0,262.0,144.0,dsp1_21,307.9520431
665,18,female,60,5,You,wheelbarrow,mailbox,46.0,309.0,97.0,dsp1_21,307.9520431
666,18,male,60,17,You,wheelbarrow,mailbox,46.0,324.0,82.0,dsp1_21,307.9520431
667,19,male,60,1,You,wheelbarrow,mailbox,46.0,300.0,106.0,dsp1_21,307.9520431
668,19,male,60,14,You,wheelbarrow,mailbox,46.0,270.0,136.0,dsp1_21,307.9520431
669,18,male,60,1,You,wheelbarrow,mailbox,46.0,332.0,74.0,dsp1_21,307.9520431
670,19,male,60,21,You,wheelbarrow,mailbox,46.0,194.0,148.0,dsp1_21,307.9520431
640,18,female,60,27,You,wheelbarrow,mailbox,46.0,118.0,72.0,dsp1_21,307.9520431
604,20,male,60,24,You,chair,trashcan,21.0,13.0,8.0,dsp1_04,21.24018783
605,18,male,60,15,You,chair,trashcan,21.0,72.0,51.0,dsp1_04,21.24018783
606,20,male,60,13,You,chair,trashcan,21.0,197.0,176.0,dsp1_04,21.24018783
607,20,female,60,21,You,chair,trashcan,21.0,145.0,124.0,dsp1_04,21.24018783
608,21,male,60,14,You,chair,trashcan,21.0,42.0,21.0,dsp1_04,21.24018783
609,18,male,60,19,You,chair,trashcan,21.0,43.0,22.0,dsp1_04,21.24018783
610,19,male,60,7,You,chair,trashcan,21.0,336.0,45.0,dsp1_04,21.24018783
611,19,male,60,1,You,chair,trashcan,21.0,22.0,1.0,dsp1_04,21.24018783
612,18,male,60,16,You,chair,trashcan,21.0,65.0,44.0,dsp1_04,21.24018783
613,18,male,60,1,You,chair,trashcan,21.0,222.0,159.0,dsp1_04,21.24018783
614,19,male,60,9,You,chair,trashcan,21.0,36.0,15.0,dsp1_04,21.24018783
615,20,male,60,26,You,chair,trashcan,21.0,109.0,88.0,dsp1_04,21.24018783
616,19,male,60,10,You,chair,trashcan,21.0,42.0,21.0,dsp1_04,21.24018783
617,19,male,60,10,You,chair,trashcan,21.0,37.0,16.0,dsp1_04,21.24018783
618,19,male,60,3,You,chair,trashcan,21.0,197.0,176.0,dsp1_04,21.24018783
619,20,male,60,19,You,chair,trashcan,21.0,31.0,10.0,dsp1_04,21.24018783
620,18,male,60,5,You,chair,trashcan,21.0,30.0,9.0,dsp1_04,21.24018783
621,25,female,60,5,You,chair,trashcan,21.0,233.0,148.0,dsp1_04,21.24018783
622,18,male,60,26,You,chair,trashcan,21.0,344.0,37.0,dsp1_04,21.24018783
623,19,female,60,15,You,chair,trashcan,21.0,24.0,3.0,dsp1_04,21.24018783
624,18,female,60,2,You,chair,trashcan,21.0,343.0,38.0,dsp1_04,21.24018783
625,20,female,60,25,You,chair,trashcan,21.0,51.0,30.0,dsp1_04,21.24018783
626,18,male,60,23,You,chair,trashcan,21.0,47.0,26.0,dsp1_04,21.24018783
627,19,male,60,24,You,chair,trashcan,21.0,89.0,68.0,dsp1_04,21.24018783
628,18,female,60,26,You,chair,trashcan,21.0,315.0,66.0,dsp1_04,21.24018783
629,20,male,60,20,You,chair,trashcan,21.0,12.0,9.0,dsp1_04,21.24018783
630,19,female,60,12,You,chair,trashcan,21.0,351.0,30.0,dsp1_04,21.24018783
631,21,female,60,15,You,chair,trashcan,21.0,18.0,3.0,dsp1_04,21.24018783
632,18,female,60,23,You,chair,trashcan,21.0,75.0,54.0,dsp1_04,21.24018783
633,19,female,60,10,You,chair,trashcan,21.0,91.0,70.0,dsp1_04,21.24018783
634,18,female,60,19,You,chair,trashcan,21.0,66.0,45.0,dsp1_04,21.24018783
635,18,male,60,16,You,chair,trashcan,21.0,28.0,7.0,dsp1_04,21.24018783
636,19,female,60,4,You,chair,trashcan,21.0,41.0,20.0,dsp1_04,21.24018783
637,18,male,60,8,You,chair,trashcan,21.0,291.0,90.0,dsp1_04,21.24018783
638,20,female,60,4,You,chair,trashcan,21.0,328.0,53.0,dsp1_04,21.24018783
639,18,female,60,2,You,chair,trashcan,21.0,61.0,40.0,dsp1_04,21.24018783
641,18,male,60,16,You,chair,trashcan,21.0,23.0,2.0,dsp1_04,21.24018783
642,19,female,60,15,You,chair,trashcan,21.0,124.0,103.0,dsp1_04,21.24018783
643,18,female,60,8,You,chair,trashcan,21.0,231.0,150.0,dsp1_04,21.24018783
645,18,male,60,27,You,chair,trashcan,21.0,57.0,36.0,dsp1_04,21.24018783
646,18,male,60,22,You,chair,trashcan,21.0,36.0,15.0,dsp1_04,21.24018783
647,19,female,60,18,You,chair,trashcan,21.0,336.0,45.0,dsp1_04,21.24018783
648,18,female,60,20,You,chair,trashcan,21.0,39.0,18.0,dsp1_04,21.24018783
649,20,female,60,8,You,chair,trashcan,21.0,345.0,36.0,dsp1_04,21.24018783
650,19,female,60,15,You,chair,trashcan,21.0,84.0,63.0,dsp1_04,21.24018783
651,19,female,60,16,You,chair,trashcan,21.0,320.0,61.0,dsp1_04,21.24018783
653,20,female,60,14,You,chair,trashcan,21.0,320.0,61.0,dsp1_04,21.24018783
656,18,female,60,3,You,chair,trashcan,21.0,88.0,67.0,dsp1_04,21.24018783
657,19,female,60,18,You,chair,trashcan,21.0,38.0,17.0,dsp1_04,21.24018783
658,19,female,60,12,You,chair,trashcan,21.0,53.0,32.0,dsp1_04,21.24018783
660,19,male,60,22,You,chair,trashcan,21.0,71.0,50.0,dsp1_04,21.24018783
662,18,female,60,14,You,chair,trashcan,21.0,333.0,48.0,dsp1_04,21.24018783
663,18,female,60,16,You,chair,trashcan,21.0,301.0,80.0,dsp1_04,21.24018783
664,18,female,60,6,You,chair,trashcan,21.0,327.0,54.0,dsp1_04,21.24018783
665,18,female,60,16,You,chair,trashcan,21.0,359.0,22.0,dsp1_04,21.24018783
666,18,male,60,9,You,chair,trashcan,21.0,25.0,4.0,dsp1_04,21.24018783
667,19,male,60,9,You,chair,trashcan,21.0,160.0,139.0,dsp1_04,21.24018783
668,19,male,60,11,You,chair,trashcan,21.0,245.0,136.0,dsp1_04,21.24018783
669,18,male,60,24,You,chair,trashcan,21.0,9.0,12.0,dsp1_04,21.24018783
670,19,male,60,7,You,chair,trashcan,21.0,340.0,41.0,dsp1_04,21.24018783
640,18,female,60,10,You,chair,trashcan,21.0,266.0,115.0,dsp1_04,21.24018783
604,20,male,60,25,You,well,telescope,195.0,193.0,2.0,new_1,194.6613545
605,18,male,60,10,You,well,telescope,195.0,103.0,92.0,new_1,194.6613545
606,20,male,60,10,You,well,telescope,195.0,205.0,10.0,new_1,194.6613545
607,20,female,60,25,You,well,telescope,195.0,229.0,34.0,new_1,194.6613545
608,21,male,60,18,You,well,telescope,195.0,313.0,118.0,new_1,194.6613545
609,18,male,60,13,You,well,telescope,195.0,181.0,14.0,new_1,194.6613545
610,19,male,60,21,You,well,telescope,195.0,216.0,21.0,new_1,194.6613545
611,19,male,60,11,You,well,telescope,195.0,152.0,43.0,new_1,194.6613545
612,18,male,60,12,You,well,telescope,195.0,177.0,18.0,new_1,194.6613545
613,18,male,60,15,You,well,telescope,195.0,142.0,53.0,new_1,194.6613545
614,19,male,60,6,You,well,telescope,195.0,204.0,9.0,new_1,194.6613545
615,20,male,60,15,You,well,telescope,195.0,293.0,98.0,new_1,194.6613545
616,19,male,60,19,You,well,telescope,195.0,166.0,29.0,new_1,194.6613545
617,19,male,60,3,You,well,telescope,195.0,135.0,60.0,new_1,194.6613545
618,19,male,60,27,You,well,telescope,195.0,139.0,56.0,new_1,194.6613545
619,20,male,60,20,You,well,telescope,195.0,203.0,8.0,new_1,194.6613545
620,18,male,60,3,You,well,telescope,195.0,215.0,20.0,new_1,194.6613545
621,25,female,60,8,You,well,telescope,195.0,51.0,144.0,new_1,194.6613545
622,18,male,60,18,You,well,telescope,195.0,78.0,117.0,new_1,194.6613545
623,19,female,60,4,You,well,telescope,195.0,174.0,21.0,new_1,194.6613545
624,18,female,60,13,You,well,telescope,195.0,190.0,5.0,new_1,194.6613545
625,20,female,60,6,You,well,telescope,195.0,241.0,46.0,new_1,194.6613545
626,18,male,60,10,You,well,telescope,195.0,196.0,1.0,new_1,194.6613545
627,19,male,60,19,You,well,telescope,195.0,222.0,27.0,new_1,194.6613545
628,18,female,60,13,You,well,telescope,195.0,268.0,73.0,new_1,194.6613545
629,20,male,60,7,You,well,telescope,195.0,186.0,9.0,new_1,194.6613545
630,19,female,60,19,You,well,telescope,195.0,172.0,23.0,new_1,194.6613545
631,21,female,60,23,You,well,telescope,195.0,199.0,4.0,new_1,194.6613545
632,18,female,60,16,You,well,telescope,195.0,219.0,24.0,new_1,194.6613545
633,19,female,60,7,You,well,telescope,195.0,214.0,19.0,new_1,194.6613545
634,18,female,60,8,You,well,telescope,195.0,247.0,52.0,new_1,194.6613545
635,18,male,60,12,You,well,telescope,195.0,67.0,128.0,new_1,194.6613545
636,19,female,60,11,You,well,telescope,195.0,332.0,137.0,new_1,194.6613545
637,18,male,60,2,You,well,telescope,195.0,272.0,77.0,new_1,194.6613545
638,20,female,60,24,You,well,telescope,195.0,252.0,57.0,new_1,194.6613545
639,18,female,60,26,You,well,telescope,195.0,227.0,32.0,new_1,194.6613545
641,18,male,60,2,You,well,telescope,195.0,178.0,17.0,new_1,194.6613545
642,19,female,60,20,You,well,telescope,195.0,299.0,104.0,new_1,194.6613545
643,18,female,60,7,You,well,telescope,195.0,150.0,45.0,new_1,194.6613545
645,18,male,60,21,You,well,telescope,195.0,114.0,81.0,new_1,194.6613545
646,18,male,60,12,You,well,telescope,195.0,223.0,28.0,new_1,194.6613545
647,19,female,60,24,You,well,telescope,195.0,113.0,82.0,new_1,194.6613545
648,18,female,60,5,You,well,telescope,195.0,121.0,74.0,new_1,194.6613545
649,20,female,60,7,You,well,telescope,195.0,95.0,100.0,new_1,194.6613545
650,19,female,60,11,You,well,telescope,195.0,183.0,12.0,new_1,194.6613545
651,19,female,60,6,You,well,telescope,195.0,316.0,121.0,new_1,194.6613545
653,20,female,60,10,You,well,telescope,195.0,236.0,41.0,new_1,194.6613545
656,18,female,60,15,You,well,telescope,195.0,210.0,15.0,new_1,194.6613545
657,19,female,60,1,You,well,telescope,195.0,95.0,100.0,new_1,194.6613545
658,19,female,60,27,You,well,telescope,195.0,136.0,59.0,new_1,194.6613545
660,19,male,60,3,You,well,telescope,195.0,224.0,29.0,new_1,194.6613545
662,18,female,60,27,You,well,telescope,195.0,132.0,63.0,new_1,194.6613545
663,18,female,60,14,You,well,telescope,195.0,34.0,161.0,new_1,194.6613545
664,18,female,60,16,You,well,telescope,195.0,184.0,11.0,new_1,194.6613545
665,18,female,60,12,You,well,telescope,195.0,153.0,42.0,new_1,194.6613545
666,18,male,60,7,You,well,telescope,195.0,207.0,12.0,new_1,194.6613545
667,19,male,60,8,You,well,telescope,195.0,189.0,6.0,new_1,194.6613545
668,19,male,60,6,You,well,telescope,195.0,220.0,25.0,new_1,194.6613545
669,18,male,60,6,You,well,telescope,195.0,163.0,32.0,new_1,194.6613545
670,19,male,60,5,You,well,telescope,195.0,145.0,50.0,new_1,194.6613545
640,18,female,60,6,You,well,telescope,195.0,179.0,16.0,new_1,194.6613545
604,20,male,60,26,You,trashcan,picnictable,170.0,173.0,3.0,dsp1_17,170.3546979
605,18,male,60,1,You,trashcan,picnictable,170.0,215.0,45.0,dsp1_17,170.3546979
606,20,male,60,14,You,trashcan,picnictable,170.0,173.0,3.0,dsp1_17,170.3546979
607,20,female,60,24,You,trashcan,picnictable,170.0,85.0,85.0,dsp1_17,170.3546979
608,21,male,60,11,You,trashcan,picnictable,170.0,304.0,134.0,dsp1_17,170.3546979
609,18,male,60,1,You,trashcan,picnictable,170.0,180.0,10.0,dsp1_17,170.3546979
610,19,male,60,4,You,trashcan,picnictable,170.0,163.0,7.0,dsp1_17,170.3546979
611,19,male,60,20,You,trashcan,picnictable,170.0,104.0,66.0,dsp1_17,170.3546979
612,18,male,60,3,You,trashcan,picnictable,170.0,135.0,35.0,dsp1_17,170.3546979
613,18,male,60,7,You,trashcan,picnictable,170.0,121.0,49.0,dsp1_17,170.3546979
614,19,male,60,25,You,trashcan,picnictable,170.0,204.0,34.0,dsp1_17,170.3546979
615,20,male,60,1,You,trashcan,picnictable,170.0,225.0,55.0,dsp1_17,170.3546979
616,19,male,60,25,You,trashcan,picnictable,170.0,207.0,37.0,dsp1_17,170.3546979
617,19,male,60,24,You,trashcan,picnictable,170.0,27.0,143.0,dsp1_17,170.3546979
618,19,male,60,19,You,trashcan,picnictable,170.0,176.0,6.0,dsp1_17,170.3546979
619,20,male,60,23,You,trashcan,picnictable,170.0,163.0,7.0,dsp1_17,170.3546979
620,18,male,60,27,You,trashcan,picnictable,170.0,175.0,5.0,dsp1_17,170.3546979
621,25,female,60,6,You,trashcan,picnictable,170.0,179.0,9.0,dsp1_17,170.3546979
622,18,male,60,1,You,trashcan,picnictable,170.0,199.0,29.0,dsp1_17,170.3546979
623,19,female,60,7,You,trashcan,picnictable,170.0,141.0,29.0,dsp1_17,170.3546979
624,18,female,60,3,You,trashcan,picnictable,170.0,168.0,2.0,dsp1_17,170.3546979
625,20,female,60,19,You,trashcan,picnictable,170.0,64.0,106.0,dsp1_17,170.3546979
626,18,male,60,9,You,trashcan,picnictable,170.0,170.0,0.0,dsp1_17,170.3546979
627,19,male,60,7,You,trashcan,picnictable,170.0,206.0,36.0,dsp1_17,170.3546979
628,18,female,60,6,You,trashcan,picnictable,170.0,120.0,50.0,dsp1_17,170.3546979
629,20,male,60,24,You,trashcan,picnictable,170.0,178.0,8.0,dsp1_17,170.3546979
630,19,female,60,8,You,trashcan,picnictable,170.0,213.0,43.0,dsp1_17,170.3546979
631,21,female,60,12,You,trashcan,picnictable,170.0,306.0,136.0,dsp1_17,170.3546979
632,18,female,60,22,You,trashcan,picnictable,170.0,145.0,25.0,dsp1_17,170.3546979
633,19,female,60,9,You,trashcan,picnictable,170.0,173.0,3.0,dsp1_17,170.3546979
634,18,female,60,2,You,trashcan,picnictable,170.0,141.0,29.0,dsp1_17,170.3546979
635,18,male,60,1,You,trashcan,picnictable,170.0,207.0,37.0,dsp1_17,170.3546979
636,19,female,60,9,You,trashcan,picnictable,170.0,133.0,37.0,dsp1_17,170.3546979
637,18,male,60,16,You,trashcan,picnictable,170.0,216.0,46.0,dsp1_17,170.3546979
638,20,female,60,26,You,trashcan,picnictable,170.0,102.0,68.0,dsp1_17,170.3546979
639,18,female,60,27,You,trashcan,picnictable,170.0,63.0,107.0,dsp1_17,170.3546979
